USE_LICENSE_URL,COLLECTOR_ID,GUID,SCIENTIFIC_NAME,GENUS,SPECIES,COLLECTORS,CONTINENT_OCEAN,COUNTRY,STATE_PROV,COUNTY,MIN_ELEV_IN_M,MAX_ELEV_IN_M,MINIMUM_ELEVATION,MAXIMUM_ELEVATION,ELEV_IN_M,DEPTH_IN_M,SPEC_LOCALITY,LOCALITY_REMARKS,VERBATIM_LOCALITY,VERBATIM_DATE,DAY_COLLECTED,MONTH_COLLECTED,YEAR_COLLECTED,VERBATIM_COORDINATES,ORIG_LAT_LONG_UNITS,DEC_LAT,DEC_LONG,COORDINATEUNCERTAINTYINMETERS,DATUM,FORMATTED_SCIENTIFIC_NAME,COLL_EVENT_REMARKS,ASSOCIATED_SPECIES,AGE,AGE_CLASS,BODY_CONDITION,BODY_WIDTH,CALCAR_LENGTH,DESCRIPTION,DIMENSIONS,EAR_FROM_NOTCH,EAR_LENGTH_MM,EMBRYO_WEIGHT,HEAD_LENGTH,HEAD_WIDTH,HEIGHT,HIND_FOOT_WITH_CLAW,HIND_FOOT_LENGTH_MM,HIND_LIMB_LENGTH,LEFT_GONAD_LENGTH,LEFT_GONAD_WIDTH,MAXIMUM_STANDARD_LENGTH,MAXIMUM_TOTAL_LENGTH,MINIMUM_STANDARD_LENGTH,MINIMUM_TOTAL_LENGTH,REPRODUCTIVE_DATA,REPRODUCTIVE_STATUS,RIGHT_GONAD_LENGTH,RIGHT_GONAD_WIDTH,SEX,STANDARD_LENGTH,TAIL_BASE_WIDTH,TAIL_CONDITION,TAIL_LENGTH,TAIL_LENGTH_MM,TOTAL_LENGTH,TOTAL_LENGTH_MM,VERBATIM_COLLECTOR,WEIGHT,BODY_WEIGHT_G,BODY_LENGTH_MM,NOTES
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,TAS012,MVZ:Mamm:230570,Mus musculus,Mus,Mus musculus,Taichi Suzuki,North America,United States,Utah,Washington County,795,795,2609,2609,795-795,,1723 S. Carma Street,"Back of Staheli's house, horse house","United States; Utah; Washington Co.; 1723 S. Carma st.; Back of Staheli's house, horse house; 37° 06.415'; 113° 30.215'; 2609ft",6/9/12,9,6,2012,37.1069166667/-113.5035833333,decimal degrees,37.10691667,-113.5035833,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,13.0 mm,13.0,,,,,18.5 mm,18.5,,,,,,,,testes abdominal (7.0x4.5mm),,,,male,,,,84 mm,84,175 mm,175,,16.8 g,16.8,91,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,,MVZ:Mamm:230371,Mus musculus,Mus,Mus musculus,Felipe Martins,South America,Ecuador,Pichincha,,1737,1737,5698,5698,1737-1737,,"Hacienda Las Lagunas, 5Km east of Nanegalito",,"South America, Ecuador, Pichincha, Hacienda Las Lagunas, 5Km east of Nanegalito",12/7/12,7,12,2012,0.0620833333/-78.6902166667,decimal degrees,0.062083333,-78.69021667,,World Geodetic System 1984,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,15 mm,15,,,,,19 mm,19,,,,,,,,"testes abdominal, 7x3mm",,,,male,,,,78 mm,78,169 mm,169,,13.75 g,13.75,91,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,TAS039,MVZ:Mamm:230560,Mus musculus,Mus,Mus musculus,Taichi Suzuki,North America,United States,Utah,Utah County,1389,1389,4557,4557,1389-1389,,"Provo, E State Rd.",Horse barn,"United States; Utah; Utah Co.; Provo, E state road; Horse barn; 40° 22.140'; 111° 46.032'; 4557ft",6/18/12,18,6,2012,40.369/-111.7672,decimal degrees,40.369,-111.7672,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,14.5 mm,14.5,,,,,19.5 mm,19.5,,,,,,,,testes scrotal (7.0x5.0mm),,,,male,,,,89 mm,89,180 mm,180,,20.5 g,20.5,91,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,TAS017,MVZ:Mamm:230569,Mus musculus,Mus,Mus musculus,Taichi Suzuki,North America,United States,Utah,Washington County,831,831,2726,2726,831-831,,1469 W. Sunset Blvd.,Sunset Western Headquarters,United States; Utah; Washington Co.; 1469 W. Sunset Bouleverd; Sunset Western Headquarters; 37° 07.350'; 113° 36.928'; 2726ft,6/11/12,11,6,2012,37.1225/-113.6154666667,decimal degrees,37.1225,-113.6154667,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,14.2 mm,14.2,,,,,19.2 mm,19.2,,,,,,,,testes scrotal (7.5x4.8mm),,,,male,,,,92 mm,92,183 mm,183,,18.1 g,18.1,91,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,,MVZ:Mamm:233023,Mus musculus,Mus,Mus musculus,Felipe Martins; Taichi Suzuki,South America,Bolivia,La Paz,,3583,3583,3583,3583,3583-3583,,Cactus garden SW Cota Cota,,"South America, Bolivia, La Paz, Cactus garden SW Cota Cota",8/15/14,15,8,2014,0.243456153,decimal degrees,16.58063333,68.12743333,100,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,14.8 mm,14.8,,,,,19 mm,19,,,,,,,,testis 6x3mm,,,,male,,,,83 mm,83,174 mm,174,,13.6 g,13.6,91,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,,MVZ:Mamm:232986,Mus musculus,Mus,Mus musculus,Felipe Martins; Taichi Suzuki,South America,Bolivia,Cochabamba,,2740,2740,2740,2740,2740-2740,,Chicken farm S of Cochabamba,,"South America, Bolivia, Cochabamba, Chicken farm S of Cochabamba",8/22/14,22,8,2014,0.265699452,decimal degrees,-17.53966667,-66.01318333,100,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,14.8 mm,14.8,,,,,18.5 mm,18.5,,,,,,,,testis 7x3.5 mm,,,,male,,,,89 mm,89,180 mm,180,,17.1 g,17.1,91,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,MPR164,MVZ:Mamm:230642,Mus musculus,Mus,Mus musculus,Megan Phifer-Rixey,North America,United States,Virginia,Henrico County,51,51,51,51,51-51,,Glen Allen,,"North America, United States, Virginia, Henrico County, Glen Allen",8/13/12,13,8,2012,37.67885/-77.5166,decimal degrees,37.67885,-77.5166,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,,,,,,,14 mm,14,,,,,19 mm,19,,,,,,,,"tests scrotal, L=8mm",,,,male,,,,93 mm,93,184 mm,184,,18.25 g,18.25,91,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,TAS154,MVZ:Mamm:230484,Mus musculus,Mus,Mus musculus,Taichi Suzuki,North America,Canada,Alberta,Parkland County,706,706,2315,2315,706-706,,"Inter. Range Road 272 and Township Rd. 522, Spruce Grove",bird farm,"Canada; Alberta; Spruce Grove Co.; Inter. Range Road 272 and Township Rd. 522, Spruce Grove; Bird farm; 53° 28.184'; 113° 53.278'; 2315ft",8/8/12,8,8,2012,53.4697333333/-113.8879666667,decimal degrees,53.46973333,-113.8879667,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,14 mm,14,,,,,17 mm,17,,,,,,,,,,,,male,,,,79 mm,79,170 mm,170,,17.25 g,17.25,91,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,TAS051,MVZ:Mamm:230553,Mus musculus,Mus,Mus musculus,Taichi Suzuki,North America,United States,Montana,Ravalli County,1032,1032,3387,3387,1032-1032,,"Stevensville, 301 - 499 Spooner Creek Ln",Hay stack,"United States; Montana; Ravalli Co.; Stevensville, 301 - 499 Spooner Creek Ln; Hay stack; 46° 24.613'; 114° 05.170'; 3387ft",6/23/12,23,6,2012,46.4102166667/-114.0861666667,decimal degrees,46.41021667,-114.0861667,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,13.9 mm,13.9,,,,,19.6 mm,19.6,,,,,,,,"parous, placental scar (R4, L4, color grey, old and small size)",,,,female,,,,87.5 mm,87.5,179 mm,179,,16.7 g,16.7,91.5,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,TAS047,MVZ:Mamm:230567,Mus musculus,Mus,Mus musculus,Taichi Suzuki,North America,United States,Utah,Washington County,1375,1375,4510,4510,1375-1375,,"Springville, 4612 S. 800 West",Horse barn,"United States; Utah; Washington Co.; Springville, 4612 S. 800 West; Horse barn; 40° 08.865'; 111° 40.444'; 4510ft",6/15/12,15,6,2012,40.14775/-111.6740666667,decimal degrees,40.14775,-111.6740667,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,15.5 mm,15.5,,,,,18.8 mm,18.8,,,,,,,,"pregnant (embryos R4, L3, 2.0mm)",pregnant,,,female,,,,90.5 mm,90.5,182.0 mm,182.0,,19.1 g,19.1,91.5,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,TAS010,MVZ:Mamm:230573,Mus musculus,Mus,Mus musculus,Taichi Suzuki,North America,United States,Utah,Washington County,760,760,2494,2494,760-760,,3785 S. 1550 West,Reinmakers Equestrain Park,United States; Utah; Washington Co.; 3785 S. 1550 West; equestrian Park; 37° 02.541'; 113° 37.005'; 2494ft,6/9/12,9,6,2012,37.04235/-113.61675,decimal degrees,37.04235,-113.61675,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,13 mm,13,,,,,17.1 mm,17.1,,,,,,,,testes scrotal (8.0x5.0mm),,,,male,,,,81.5 mm,81.5,173 mm,173,,16.1 g,16.1,91.5,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,FMM167,MVZ:Mamm:231369,Mus musculus,Mus,Mus musculus,Felipe Martins,South America,Brazil,Rio Grande do Sul,,67,67,219,219,67-67,,Uruguaiana,chicken farm,"Brazil; Rio Grande do Sul; Uruguaiana; ; chicken farm; S 29 °52' 27.9"" ; 57° 08' 05.6""; 219ft",6/4/13,4,6,2013,0.52282493,decimal degrees,-29.87116667,-57.13416667,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,,,,,,,14 mm,14,,,,,18 mm,18,,,,,,,,Nulliparous,,,,female,,,,79 mm,79,171 mm,171,,16.75 g,16.75,92,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,,MVZ:Mamm:232993,Mus musculus,Mus,Mus musculus,Felipe Martins; Taichi Suzuki,South America,Bolivia,Cochabamba,,2542,2542,2542,2542,2542-2542,,grain store W of Cochabamba,,"South America, Bolivia, Cochabamba, grain store W of Cochabamba",8/20/14,20,8,2014,0.262736154,decimal degrees,-17.4276,-66.33118333,100,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,,,,,,,14.5 mm,14.5,,,,,18.3 mm,18.3,,,,,,,,parous,,,,female,,,,82 mm,82,174 mm,174,,18.2 g,18.2,92,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,FMM111,MVZ:Mamm:231397,Mus musculus,Mus,Mus musculus,Felipe Martins,South America,Argentina,Buenos Aires,,223,223,732,732,223-223,,"Tandil, Avenida Dom Bosco 1102",Chicken farm,Argentina; Buenos Aires; Tandil; Avenida Dom Bosco 1102; Chicken farm; S 37 °21.465' ; 59° 07.317'; 732ft,2/3/13,3,2,2013,0.630881968,decimal degrees,-37.35,-59.20283333,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,,,,,,,14 mm,14,,,,,17 mm,17,,,,,,,,pregnant,pregnant,,,female,,,,84 mm,84,176 mm,176,,15.25 g,15.25,92,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,MPR121,MVZ:Mamm:230596,Mus musculus,Mus,Mus musculus,Megan Phifer-Rixey,North America,United States,Florida,Alachua County,62,62,62,62,62-62,,Newberry,,"North America, United States, Florida, Alachua County, Newberry",5/28/12,28,5,2012,29.65652/-82.5872,decimal degrees,29.65652,-82.5872,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,,,,,,,14 mm,14,,,,,18.5 mm,18.5,,,,,,,,"pregnant, embryos 2L 1R L=19mm",pregnant,,,female,,,,83 mm,83,175 mm,175,,23 g,23,92,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,MPR174,MVZ:Mamm:230798,Mus musculus,Mus,Mus musculus,Megan Phifer-Rixey,North America,United States,Arizona,Pima County,649,649,649,649,649-649,,"Kennel Comfort Pet Hotel on Zinnia Ave. near N. Highway Dr., Tucson",,"Kennel Comfort Pet Hotel on Zinnia Ave near Highway R., Tucson, Pima County, Arizona, United States",7-Aug-12,7,8,2012,32.2904/-111.02068,decimal degrees,32.2904,-111.02068,,World Geodetic System 1984,"<i>Mus musculus</i> Linnaeus, 1758",,,,,,,,,,14 mm,14,,,,,18 mm,18,,,,,,,,"pregnant, embryos 3L, 4R",pregnant,,,female,,,,83 mm,83,175 mm,175,,23 g,23,92,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,TAS119,MVZ:Mamm:230464,Mus musculus,Mus,Mus musculus,Taichi Suzuki,North America,Canada,Alberta,Parkland County,719,719,2359,2359,719-719,,"Township Road 522, between Range Rd. 14 and 15, SW of Stony Plain",Hay stack,"Canada; Alberta; Parkland Co.; Township Road 522, between Range Rd. 14 and 15, SW of Stony Plain; Hay stack; 53° 29.014'; 114° 06.245'; 2359ft",7/31/12,31,7,2012,53.4835666667/-114.1040833333,decimal degrees,53.48356667,-114.1040833,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,13.5 mm,13.5,,,,,18.9 mm,18.9,,,,,,,,"pregnant. Embryo (R5, L4, 4mm)",pregnant,,,female,,,,84 mm,84,176 mm,176,,23 g,23,92,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,TAS144,MVZ:Mamm:230479,Mus musculus,Mus,Mus musculus,Taichi Suzuki,North America,Canada,Alberta,Parkland County,708,708,2323,2323,708-708,,"On Range Rd. 275 and between Township Rd. 513 and 512, Carvel",sheep farm,"Canada; Alberta; Parkland Co.; On Range Rd. 275 and between Township Rd. 513 and 512, Carvel; Sheep farm; 53° 23.971'; 113° 57.579'; 2323ft",8/3/12,3,8,2012,53.3995166667/-113.95965,decimal degrees,53.39951667,-113.95965,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,14.6 mm,14.6,,,,,19.3 mm,19.3,,,,,,,,"pregnant. Embryos (R2, L1, 19mm)",pregnant,,,female,,,,83 mm,83,175 mm,175,,25.4 g,25.4,92,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,FMM057,MVZ:Mamm:230354,Mus musculus,Mus,Mus musculus,Felipe Martins,South America,Ecuador,Manabi,,15,15,50,50,15-15,,"Grainerie, Calceta, Portoviejo",,"Grainerie, Calceta, Portoviejo",11/29/12,29,11,2012,0.010664957,decimal degrees,-0.854933333,-80.16285,,World Geodetic System 1984,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,14 mm,14,,,,,18 mm,18,,,,,,,,"testes abdominal, 8x3 mm",,,,male,,,,78 mm,78,170 mm,170,,12.75 g,12.75,92,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,TAS029,MVZ:Mamm:230564,Mus musculus,Mus,Mus musculus,Taichi Suzuki,North America,United States,Utah,Utah County,1392,1392,4568,4568,1392-1392,,"Spanish Fork, 905 South Mill Rd.",,"United States; Utah; Utah Co.; Spanish Fork, 905 South Mill Road; Leland Miling Company; 40° 05.862'; 111° 40.421'; 4568ft",6/15/12,15,6,2012,40.0977/-111.6736833333,decimal degrees,40.0977,-111.6736833,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,14.5 mm,14.5,,,,,19.5 mm,19.5,,,,,,,,testes scrotal (7.5 x 5.0mm),,,,male,,,,86.5 mm,86.5,178.5 mm,178.5,,18.4 g,18.4,92,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,,MVZ:Mamm:233005,Mus musculus,Mus,Mus musculus,Felipe Martins; Taichi Suzuki,South America,Bolivia,La Paz,,3838,3838,3838,3838,3838-3838,,"Grain storage, shore of Lake Titicaca",,"Bolivia, La Paz, Lake Titikaka shore, Grain storage, 16° 11.414', 68° 36.039', 3838m",4-Sep-14,4,9,2014,0.236006996,decimal degrees,-16.19023333,-68.60065,100,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,,,,,,,14.4 mm,14.4,,,,,19 mm,19,,,,,,,,testis 6.8x4mm,,,,male,,,,93 mm,93,185 mm,185,,20.1 g,20.1,92,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,TAS033,MVZ:Mamm:230565,Mus musculus,Mus,Mus musculus,Taichi Suzuki,North America,United States,Utah,Utah County,1392,1392,4568,4568,1392-1392,,"Spanish Fork, 905 South Mill Rd.",,"United States; Utah; Utah Co.; Spanish Fork, 905 South Mill Road; 40° 05.862'; 111° 40.421'; 4568ft",6/15/12,15,6,2012,40.0977/-111.6736833333,decimal degrees,40.0977,-111.6736833,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,14 mm,14,,,,,18.5 mm,18.5,,,,,,,,nulliparous,,,,female,,,,84 mm,84,176.5 mm,176.5,,16.9 g,16.9,92.5,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,TAS062,MVZ:Mamm:230544,Mus musculus,Mus,Mus musculus,Taichi Suzuki,North America,United States,Montana,Lake County,1000,1000,3281,3281,1000-1000,,"Polson, 32069 Cutting Horse Ln","Milliron Tack and Feed, hay stack","United States; Montana; Lake Co.; Polson, 32069 Cutting Horse Ln; Milliron Tack and Feed, hay stack; 47° 74.106'; 114° 22.883'; 3281ft",6/27/12,27,6,2012,48.2351/-114.3813833333,decimal degrees,48.2351,-114.3813833,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,15 mm,15,,,,,20.6 mm,20.6,,,,,,,,"pregnant (embryos R0, L2, 19.5mm)",pregnant,,,female,,,,85.5 mm,85.5,178 mm,178,,25.8 g,25.8,92.5,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,TAS013,MVZ:Mamm:230571,Mus musculus,Mus,Mus musculus,Taichi Suzuki,North America,United States,Utah,Washington County,835,835,2738,2738,835-835,,3210 East Rd.,Horse and chicken farm,United States; Utah; Washington Co.; 3210 East road; Horse and chicken farm; 37° 04.595'; 113° 31.065'; 2738ft,6/9/12,9,6,2012,37.0765833333/-113.51775,decimal degrees,37.07658333,-113.51775,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,14.5 mm,14.5,,,,,18 mm,18,,,,,,,,"pregnant (embryos R4, L2) + 2 babies in trap",pregnant,,,female,,,,85.5 mm,85.5,178 mm,178,,25.1 g,25.1,92.5,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,TAS061,MVZ:Mamm:230549,Mus musculus,Mus,Mus musculus,Taichi Suzuki,North America,United States,Montana,Ravalli County,,,,,,,"7954 Butler Creek Rd., French Town",,"North America, United States, Montana, Ravalli County, 7954 Butler Creek Rd., French Town",6/26/12,26,6,2012,47.5788833333/-114.1457333333,decimal degrees,46.94733,-92.08744,,World Geodetic System 1984,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,14.6 mm,14.6,,,,,19.3 mm,19.3,,,,,,,,"pregnant, embryos 6R, 4L, size 4.5 mm",pregnant,,,female,,,,83 mm,83,175.5 mm,175.5,,17.2 g,17.2,92.5,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,,MVZ:Mamm:233011,Mus musculus,Mus,Mus musculus,Felipe Martins; Taichi Suzuki,South America,Bolivia,La Paz,,3846,3846,3846,3846,3846-3846,,"Hostal Intikala, shore of Lake Titicaca",,"Bolivia, La Paz, Lake Titikaka shore, Hostel Intikaka, 16° 12.780', 68° 41.414', 3846m",5-Sep-14,5,9,2014,0.236006996,decimal degrees,-16.19023333,-68.60065,91,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,14 mm,14,,,,,18 mm,18,,,,,,,,nulliparous,,,,female,,,,84 mm,84,177 mm,177,,16.8 g,16.8,93,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,FMM144,MVZ:Mamm:231424,Mus musculus,Mus,Mus musculus,Felipe Martins,South America,Argentina,Chubut,,9,9,30,30,9-Sep,,"Gaiman, La Angostura",abandoned farm,"Argentina; Chubut; Gaiman; La Angostura; abandoned farm; S 43 °20'30.8"" ; 65° 94'04.4""; 30ft",3/10/13,10,3,2013,0.651045057,decimal degrees,-43.33833333,-66.56733333,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,,,,,,,14 mm,14,,,,,18 mm,18,,,,,,,,parous,,,,female,,,,77 mm,77,170 mm,170,,17.5 g,17.5,93,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,FMM157,MVZ:Mamm:231359,Mus musculus,Mus,Mus musculus,Felipe Martins,South America,Brazil,Parana,,539,539,1768,1768,539-539,,Maringa,Rua Soldado Adiraldo Lopes Silva 784,"Brazil; Paraná; Maringá; ; Rua Soldado Adiraldo Lopes Silva 784; S 23 °27' 12.8"" ; 51° 54' 44.4""; 1768ft",5/23/13,23,5,2013,0.45180514,decimal degrees,-23.452,-51.90733333,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,,,,,,,15 mm,15,,,,,18 mm,18,,,,,,,,parous,,,,female,,,,91 mm,91,184 mm,184,,13 g,13,93,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,FMM288,MVZ:Mamm:231337,Mus musculus,Mus,Mus musculus,Felipe Martins,South America,Brazil,Distrito Federal,,1086,1086,3562,3562,1086-1086,,Brasilia,"Fazenda UnB, sede","Brazil; Distrito Federal; Brasília; Fazenda UnB; sede; S 15 °56' 42.56"" ; 47° 55' 53.04""; 3562ft",9/23/13,23,9,2013,0.332606511,decimal degrees,-15.94033333,-47.9255,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,,,,,,,14 mm,14,,,,,18 mm,18,,,,,,,,parous,,,,female,,,,85 mm,85,178 mm,178,,15.5 g,15.5,93,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,MPR135,MVZ:Mamm:230617,Mus musculus,Mus,Mus musculus,Megan Phifer-Rixey,North America,United States,New Hampshire,Grafton County,63,63,63,63,63-63,,Orford,,"North America, United States, New Hampshire, Grafton County, Orford",7/16/12,16,7,2012,43.939242/-72.111825,decimal degrees,44.11212,-72.04551,100,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,,,,,,,15 mm,15,,,,,18.5 mm,18.5,,,,,,,,parous,,,,female,,,,85 mm,85,178 mm,178,,21.38 g,21.38,93,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,,MVZ:Mamm:230431,Mus musculus,Mus,Mus musculus,Felipe Martins,South America,Ecuador,Santo Domingo,,479,479,1570,1570,479-479,,"Agricultural supply store, Ruta a Quevedo, Santo Domingo",,"South America, Ecuador, Santo Domingo, Agricultural supply store, Ruta a Quevedo, Santo Domingo",12/12/12,12,12,2012,0.00375749,decimal degrees,-0.29765,-79.21511667,,World Geodetic System 1984,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,15 mm,15,,,,,19 mm,19,,,,,,,,"pregnant, no embryo data",pregnant,,,female,,,,98 mm,98,191 mm,191,,16.5 g,16.5,93,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,FMM280,MVZ:Mamm:231335,Mus musculus,Mus,Mus musculus,Felipe Martins,South America,Brazil,Distrito Federal,,1082,1082,3549,3549,1082-1082,,Brasilia,"Fazenda UnB, Grainerie","Brazil; Distrito Federal; Brasília; Fazenda UnB; Grainerie; S 15 °56' 57.57"" ; 47° 56' 08.11""; 3549ft",9/22/13,22,9,2013,0.33259506,decimal degrees,-15.94283333,-47.93466667,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,,,,,,,13 mm,13,,,,,18 mm,18,,,,,,,,pregnant; embryo (right horn 1; left horn 0),pregnant,,,female,,,,79 mm,79,172 mm,172,,14.5 g,14.5,93,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,FMM142,MVZ:Mamm:231422,Mus musculus,Mus,Mus musculus,Felipe Martins,South America,Argentina,Chubut,,3,3,10,10,3-Mar,,"Gaiman, La Angostura",pig farm,"Argentina; Chubut; Gaiman; La Angostura; pig farm; S 43 °17'44.5"" ; 65° 24'00.9""; 10ft",3/9/13,9,3,2013,0.661936555,decimal degrees,-43.29075,-65.40015,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,,,,,,,14 mm,14,,,,,20 mm,20,,,,,,,,scrotal; Testis (7.0 x 4.0mm),,,,male,,,,80 mm,80,173 mm,173,,13 g,13,93,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,TAS203,MVZ:Mamm:230539,Mus musculus,Mus,Mus musculus,Taichi Suzuki,North America,United States,Arizona,Pima County,700,700,2295,2295,700-700,,Roger Rd. and Mountain Ave.,"Pig shed, U of A agricultural center",United States; Arizona; Pima Co.; Roger rd. and Mountain Ave.; UofA agricultural center; Pig shed; 32° 16.881'; 110° 56.997'; 2295ft,9/19/12,19,9,2012,32.28135/-110.94995,decimal degrees,32.28135,-110.94995,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,15.6 mm,15.6,,,,,20.3 mm,20.3,,,,,,,,testes scrotal (8.0x5.0mm),,,,male,,,,94 mm,94,187 mm,187,,17.8 g,17.8,93,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,MPR172,MVZ:Mamm:230796,Mus musculus,Mus,Mus musculus,Megan Phifer-Rixey,North America,United States,Arizona,Pima County,649,649,649,649,649-649,,"Kennel Comfort Pet Hotel on Zinnia Ave. near N. Highway Dr., Tucson",,"Kennel Comfort Pet Hotel on Zinnia Ave near Highway R., Tucson, Pima County, Arizona, United States",7-Aug-12,7,8,2012,32.2904/-111.02068,decimal degrees,32.2904,-111.02068,,World Geodetic System 1984,"<i>Mus musculus</i> Linnaeus, 1758",,,,,,,,,,14 mm,14,,,,,19.75 mm,19.75,,,,,,,,"testes scrotal, length 10 mm",,,,male,,,,99 mm,99,192 mm,192,,21.25 g,21.25,93,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,FMM154,MVZ:Mamm:231356,Mus musculus,Mus,Mus musculus,Felipe Martins,South America,Brazil,Parana,,573,573,1881,1881,573-573,,Maringa,Alisul Animal food factory,"Brazil; Paraná; Maringá; ; Alisul Animal food factory; S 23 °25' 21.8"" ; 51° 57' 46.7""; 1881ft",5/22/13,22,5,2013,0.450754781,decimal degrees,-23.42016667,-51.95766667,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,,,,,,,19 mm,19,,,,,19 mm,19,,,,,,,,testes scrotal; testis (8x4mm),,,,male,,,,88 mm,88,181 mm,181,,18.75 g,18.75,93,
