bibliographiccitation,references,basisofrecord,dynamicproperties,totallength_mm,taillength_mm,hindfootlength_mm,earlength_mm,bodyweight_g,occurrenceid,catalognumber,recordnumber,sex,lifestage,reproductivecondition,occurrenceremarks,associatedoccurrences,year,month,verbatimeventdate,continent,islandgroup,island,country,countrycode,stateprovince,verbatimelevation,decimallatitude,decimallongitude,verbatimlatitude,verbatimlongitude,scientificname,genus,subgenus,specificepithet,lengthinmm,lengthunitsinferred,massing,massunitsinferred,underivedlifestage,underivedsex
University of Washington Burke Museum. UWBM Mammalogy Collection. Record ID: http://arctos.database.museum/guid/UWBM:Mamm:61801?seid=3623203. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_mammals (source published on 2019-07-07),http://arctos.database.museum/guid/UWBM:Mamm:61801,PreservedSpecimen,ear from notch=14 mm; hind foot with claw=15 mm; tail length=75 mm; total length=145 mm; verbatim collector=M. Miracle ; verbatim collector=M. Miracle 03 ; sex=male,145,75,15,14,,http://arctos.database.museum/guid/UWBM:Mamm:61801?seid=3623203,UWBM:Mamm:61801,,male,,,,,1951,10,before 2017-07-11,North America,,,United States,,Washington,,46.0494,-118.3872,,,Mus musculus,Mus,,musculus,145,0,,,,male
University of Washington Burke Museum. UWBM Mammalogy Collection. Record ID: http://arctos.database.museum/guid/UWBM:Mamm:61811?seid=3623280. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_mammals (source published on 2019-07-07),http://arctos.database.museum/guid/UWBM:Mamm:61811,PreservedSpecimen,ear from notch=12 mm; hind foot with claw=16 mm; tail length=70 mm; total length=145 mm; verbatim collector=J. Irvine ; verbatim collector=J. Irvine 07 ; sex=male,145,70,16,12,,http://arctos.database.museum/guid/UWBM:Mamm:61811?seid=3623280,UWBM:Mamm:61811,,male,,,,,1959,11,before 2017-07-11,North America,,,United States,,Washington,,46.0494,-118.3664062,,,Mus musculus,Mus,,musculus,145,0,,,,male
University of Washington Burke Museum. UWBM Mammalogy Collection. Record ID: http://arctos.database.museum/guid/UWBM:Mamm:61750?seid=3641225. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_mammals (source published on 2019-07-07),http://arctos.database.museum/guid/UWBM:Mamm:61750,PreservedSpecimen,ear from notch=12 mm; hind foot with claw=13 mm; tail length=65 mm; total length=145 mm; verbatim collector=M. Perry ; verbatim collector=M. Perry 11 ; sex=male,145,65,13,12,,http://arctos.database.museum/guid/UWBM:Mamm:61750?seid=3641225,UWBM:Mamm:61750,,male,,,,,1960,12,before 2017-07-11,North America,,,United States,,Washington,,46.0494,-118.3872,,,Mus musculus,Mus,,musculus,145,0,,,,male
University of Washington Burke Museum. UWBM Mammalogy Collection. Record ID: http://arctos.database.museum/guid/UWBM:Mamm:61855?seid=3623682. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_mammals (source published on 2019-07-07),http://arctos.database.museum/guid/UWBM:Mamm:61855,PreservedSpecimen,ear from notch=7 mm; hind foot with claw=15 mm; tail length=75 mm; total length=147 mm; verbatim collector=I. M. Davis ; verbatim collector=I. M. Davis 03 ; sex=female,147,75,15,7,,http://arctos.database.museum/guid/UWBM:Mamm:61855?seid=3623682,UWBM:Mamm:61855,,female,,,,,1940,10,before 2017-07-11,North America,,,United States,,Washington,,46.0494,-118.3872,,,Mus musculus,Mus,,musculus,147,0,,,,female
University of Washington Burke Museum. UWBM Mammalogy Collection. Record ID: http://arctos.database.museum/guid/UWBM:Mamm:61754?seid=3624070. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_mammals (source published on 2019-07-07),http://arctos.database.museum/guid/UWBM:Mamm:61754,PreservedSpecimen,ear from notch=19 mm; hind foot with claw=18 mm; tail length=75 mm; total length=148 mm; verbatim collector=C. Wagner ; verbatim collector=C. Wagner ; sex=unknown,148,75,18,19,,http://arctos.database.museum/guid/UWBM:Mamm:61754?seid=3624070,UWBM:Mamm:61754,,undetermined,,,,,1940,11,before 2017-07-11,North America,,,United States,,Washington,,46.0494,-118.3872,,,Mus musculus,Mus,,musculus,148,0,,,,unknown
University of Washington Burke Museum. UWBM Mammalogy Collection. Record ID: http://arctos.database.museum/guid/UWBM:Mamm:61808?seid=3624149. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_mammals (source published on 2019-07-07),http://arctos.database.museum/guid/UWBM:Mamm:61808,PreservedSpecimen,ear from notch=13 mm; hind foot with claw=19 mm; tail length=73 mm; total length=149 mm; verbatim collector=H. Hudson ; verbatim collector=H. Hudson 3 ; sex=male,149,73,19,13,,http://arctos.database.museum/guid/UWBM:Mamm:61808?seid=3624149,UWBM:Mamm:61808,,male,,,,,1944,9,before 2017-07-11,North America,,,United States,,Washington,,46.0494,-118.3872,,,Mus musculus,Mus,,musculus,149,0,,,,male
University of Washington Burke Museum. UWBM Mammalogy Collection. Record ID: http://arctos.database.museum/guid/UWBM:Mamm:61792?seid=3657441. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_mammals (source published on 2019-07-07),http://arctos.database.museum/guid/UWBM:Mamm:61792,PreservedSpecimen,ear from notch=11 mm; hind foot with claw=18.5 mm; tail length=71 mm; total length=149 mm; verbatim collector=R. Cass ; verbatim collector=R. Cass 13 ; sex=male,149,71,18.5,11,,http://arctos.database.museum/guid/UWBM:Mamm:61792?seid=3657441,UWBM:Mamm:61792,,male,,,,,1951,10,before 2017-07-11,North America,,,United States,,Washington,,46.0494,-118.3872,,,Mus musculus,Mus,,musculus,149,0,,,,male
University of Washington Burke Museum. UWBM Mammalogy Collection. Record ID: http://arctos.database.museum/guid/UWBM:Mamm:61795?seid=3623856. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_mammals (source published on 2019-07-07),http://arctos.database.museum/guid/UWBM:Mamm:61795,PreservedSpecimen,ear from notch=13 mm; hind foot with claw=18 mm; tail length=72 mm; total length=150 mm; verbatim collector=R. V. Atkins ; verbatim collector=R. V. Atkins 86 ; sex=female,150,72,18,13,,http://arctos.database.museum/guid/UWBM:Mamm:61795?seid=3623856,UWBM:Mamm:61795,,female,,,,,1958,11,before 2017-07-11,North America,,,United States,,Washington,,46.0494,-118.4079938,,,Mus musculus,Mus,,musculus,150,0,,,,female
University of Washington Burke Museum. UWBM Mammalogy Collection. Record ID: http://arctos.database.museum/guid/UWBM:Mamm:61805?seid=3653329. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_mammals (source published on 2019-07-07),http://arctos.database.museum/guid/UWBM:Mamm:61805,PreservedSpecimen,ear from notch=11 mm; hind foot with claw=17 mm; tail length=75 mm; total length=150 mm; verbatim collector=W. Shaw ; verbatim collector=W. Shaw 07 ; sex=male,150,75,17,11,,http://arctos.database.museum/guid/UWBM:Mamm:61805?seid=3653329,UWBM:Mamm:61805,,male,,,,,1950,4,before 2017-07-11,North America,,,United States,,Washington,,46.0494,-118.3872,,,Mus musculus,Mus,,musculus,150,0,,,,male
University of Washington Burke Museum. UWBM Mammalogy Collection. Record ID: http://arctos.database.museum/guid/UWBM:Mamm:61786?seid=3623752. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_mammals (source published on 2019-07-07),http://arctos.database.museum/guid/UWBM:Mamm:61786,PreservedSpecimen,ear from notch=13 mm; hind foot with claw=19 mm; tail length=75 mm; total length=151 mm; verbatim collector=B. Coupland ; verbatim collector=B. Coupland 09 ; sex=male,151,75,19,13,,http://arctos.database.museum/guid/UWBM:Mamm:61786?seid=3623752,UWBM:Mamm:61786,,male,,,,,1958,12,before 2017-07-11,North America,,,United States,,Washington,,46.0494,-118.3872,,,Mus musculus,Mus,,musculus,151,0,,,,male
University of Washington Burke Museum. UWBM Mammalogy Collection. Record ID: http://arctos.database.museum/guid/UWBM:Mamm:61777?seid=3657243. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_mammals (source published on 2019-07-07),http://arctos.database.museum/guid/UWBM:Mamm:61777,PreservedSpecimen,ear from notch=13 mm; hind foot with claw=18 mm; tail length=75 mm; total length=151 mm; verbatim collector=D. J. Webster ; verbatim collector=D. J. Webster 08 ; sex=male,151,75,18,13,,http://arctos.database.museum/guid/UWBM:Mamm:61777?seid=3657243,UWBM:Mamm:61777,,male,,,,,1975,11,before 2017-07-11,North America,,,United States,,Washington,,46.0494,-118.3923985,,,Mus musculus,Mus,,musculus,151,0,,,,male
University of Washington Burke Museum. UWBM Mammalogy Collection. Record ID: http://arctos.database.museum/guid/UWBM:Mamm:61762?seid=3657807. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_mammals (source published on 2019-07-07),http://arctos.database.museum/guid/UWBM:Mamm:61762,PreservedSpecimen,ear from notch=13 mm; hind foot with claw=15 mm; tail length=65 mm; total length=151.5 mm; verbatim collector=E. Lathrop ; verbatim collector=E. Lathrop 03 ; sex=male,151.5,65,15,13,,http://arctos.database.museum/guid/UWBM:Mamm:61762?seid=3657807,UWBM:Mamm:61762,,male,,,,,1949,10,before 2017-07-11,North America,,,United States,,Washington,,46.0494,-118.3872,,,Mus musculus,Mus,,musculus,151.5,0,,,,male
University of Washington Burke Museum. UWBM Mammalogy Collection. Record ID: http://arctos.database.museum/guid/UWBM:Mamm:61785?seid=3623753. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_mammals (source published on 2019-07-07),http://arctos.database.museum/guid/UWBM:Mamm:61785,PreservedSpecimen,ear from notch=12 mm; hind foot with claw=21 mm; tail length=71 mm; total length=152 mm; verbatim collector=O. Newmann ; verbatim collector=O. Newmann 06 ; sex=male,152,71,21,12,,http://arctos.database.museum/guid/UWBM:Mamm:61785?seid=3623753,UWBM:Mamm:61785,,male,,,,,1942,11,before 2017-07-11,North America,,,United States,,Washington,,46.0494,-118.3872,,,Mus musculus,Mus,,musculus,152,0,,,,male
University of Washington Burke Museum. UWBM Mammalogy Collection. Record ID: http://arctos.database.museum/guid/UWBM:Mamm:61854?seid=3623663. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_mammals (source published on 2019-07-07),http://arctos.database.museum/guid/UWBM:Mamm:61854,PreservedSpecimen,ear from notch=12 mm; hind foot with claw=16 mm; tail length=66 mm; total length=152 mm; verbatim collector=H. Fujii ; verbatim collector=H. Fujii ; sex=male,152,66,16,12,,http://arctos.database.museum/guid/UWBM:Mamm:61854?seid=3623663,UWBM:Mamm:61854,,male,,,,,1940,10,before 2017-07-11,North America,,,United States,,Washington,,46.0494,-118.3872,,,Mus musculus,Mus,,musculus,152,0,,,,male
University of Washington Burke Museum. UWBM Mammalogy Collection. Record ID: http://arctos.database.museum/guid/UWBM:Mamm:61791?seid=3657988. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_mammals (source published on 2019-07-07),http://arctos.database.museum/guid/UWBM:Mamm:61791,PreservedSpecimen,ear from notch=13 mm; hind foot with claw=18 mm; tail length=72 mm; total length=153 mm; verbatim collector=P. L. Choo ; verbatim collector=P. L. Choo 01 ; sex=female,153,72,18,13,,http://arctos.database.museum/guid/UWBM:Mamm:61791?seid=3657988,UWBM:Mamm:61791,,female,,,,,1969,10,before 2017-07-11,North America,,,United States,,Washington,,46.0494,-118.3872,,,Mus musculus,Mus,,musculus,153,0,,,,female
University of Washington Burke Museum. UWBM Mammalogy Collection. Record ID: http://arctos.database.museum/guid/UWBM:Mamm:61766?seid=3623904. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_mammals (source published on 2019-07-07),http://arctos.database.museum/guid/UWBM:Mamm:61766,PreservedSpecimen,ear from notch=13.5 mm; hind foot with claw=21 mm; tail length=72 mm; total length=154 mm; verbatim collector=R. C. Kraft ; verbatim collector=R. C. Kraft 07 ; sex=male,154,72,21,13.5,,http://arctos.database.museum/guid/UWBM:Mamm:61766?seid=3623904,UWBM:Mamm:61766,,male,,,,,1949,11,before 2017-07-11,North America,,,United States,,Washington,,46.0494,-118.3872,,,Mus musculus,Mus,,musculus,154,0,,,,male
University of Washington Burke Museum. UWBM Mammalogy Collection. Record ID: http://arctos.database.museum/guid/UWBM:Mamm:61778?seid=3623755. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_mammals (source published on 2019-07-07),http://arctos.database.museum/guid/UWBM:Mamm:61778,PreservedSpecimen,ear from notch=13 mm; hind foot with claw=15 mm; tail length=78 mm; total length=154 mm; verbatim collector=C. Wagner ; verbatim collector=C. Wagner 19 ; sex=male,154,78,15,13,,http://arctos.database.museum/guid/UWBM:Mamm:61778?seid=3623755,UWBM:Mamm:61778,,male,,,,,1940,10,before 2017-07-11,North America,,,United States,,Washington,,46.0494,-118.3872,,,Mus musculus,Mus,,musculus,154,0,,,,male
University of Washington Burke Museum. UWBM Mammalogy Collection. Record ID: http://arctos.database.museum/guid/UWBM:Mamm:61780?seid=3623732. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_mammals (source published on 2019-07-07),http://arctos.database.museum/guid/UWBM:Mamm:61780,PreservedSpecimen,ear from notch=15 mm; hind foot with claw=16 mm; tail length=71 mm; total length=155 mm; verbatim collector=C. Shultz ; verbatim collector=C. Shultz 16 ; sex=male,155,71,16,15,,http://arctos.database.museum/guid/UWBM:Mamm:61780?seid=3623732,UWBM:Mamm:61780,,male,,,,,1960,11,before 2017-07-11,North America,,,United States,,Washington,,46.0494,-118.3872,,,Mus musculus,Mus,,musculus,155,0,,,,male
University of Washington Burke Museum. UWBM Mammalogy Collection. Record ID: http://arctos.database.museum/guid/UWBM:Mamm:61779?seid=3623754. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_mammals (source published on 2019-07-07),http://arctos.database.museum/guid/UWBM:Mamm:61779,PreservedSpecimen,ear from notch=13 mm; hind foot with claw=17 mm; tail length=75 mm; total length=155 mm; verbatim collector=K. Tall ; verbatim collector=K. Tall ; sex=unknown,155,75,17,13,,http://arctos.database.museum/guid/UWBM:Mamm:61779?seid=3623754,UWBM:Mamm:61779,,undetermined,,,,,1960,11,before 2017-07-11,North America,,,United States,,Washington,,46.0494,-118.3872,,,Mus musculus,Mus,,musculus,155,0,,,,unknown
University of Washington Burke Museum. UWBM Mammalogy Collection. Record ID: http://arctos.database.museum/guid/UWBM:Mamm:61759?seid=3624077. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_mammals (source published on 2019-07-07),http://arctos.database.museum/guid/UWBM:Mamm:61759,PreservedSpecimen,ear from notch=11 mm; hind foot with claw=20 mm; tail length=79 mm; total length=155 mm; verbatim collector=P. Leung ; verbatim collector=P. Leung 13 ; sex=male,155,79,20,11,,http://arctos.database.museum/guid/UWBM:Mamm:61759?seid=3624077,UWBM:Mamm:61759,,male,,,,,1960,12,before 2017-07-11,North America,,,United States,,Washington,,46.0494,-118.3872,,,Mus musculus,Mus,,musculus,155,0,,,,male
University of Washington Burke Museum. UWBM Mammalogy Collection. Record ID: http://arctos.database.museum/guid/UWBM:Mamm:61789?seid=3651998. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_mammals (source published on 2019-07-07),http://arctos.database.museum/guid/UWBM:Mamm:61789,PreservedSpecimen,ear from notch=14 mm; hind foot with claw=19 mm; tail length=76 mm; total length=156 mm; verbatim collector=B. Coupland ; verbatim collector=B. Coupland 06 ; sex=female,156,76,19,14,,http://arctos.database.museum/guid/UWBM:Mamm:61789?seid=3651998,UWBM:Mamm:61789,,female,,,,,1958,12,before 2017-07-11,North America,,,United States,,Washington,,46.0494,-118.3872,,,Mus musculus,Mus,,musculus,156,0,,,,female
University of Washington Burke Museum. UWBM Mammalogy Collection. Record ID: http://arctos.database.museum/guid/UWBM:Mamm:61764?seid=3656334. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_mammals (source published on 2019-07-07),http://arctos.database.museum/guid/UWBM:Mamm:61764,PreservedSpecimen,ear from notch=13 mm; hind foot with claw=18 mm; tail length=70 mm; total length=157 mm; verbatim collector=E. Lathrop ; verbatim collector=E. Lathrop 04 ; sex=male,157,70,18,13,,http://arctos.database.museum/guid/UWBM:Mamm:61764?seid=3656334,UWBM:Mamm:61764,,male,,,,,1949,10,before 2017-07-11,North America,,,United States,,Washington,,46.0494,-118.3872,,,Mus musculus,Mus,,musculus,157,0,,,,male
University of Washington Burke Museum. UWBM Mammalogy Collection. Record ID: http://arctos.database.museum/guid/UWBM:Mamm:61752?seid=3641228. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_mammals (source published on 2019-07-07),http://arctos.database.museum/guid/UWBM:Mamm:61752,PreservedSpecimen,ear from notch=11 mm; hind foot with claw=16 mm; tail length=78 mm; total length=157 mm; verbatim collector=L. Palmer ; verbatim collector=L. Palmer 17 ; sex=male,157,78,16,11,,http://arctos.database.museum/guid/UWBM:Mamm:61752?seid=3641228,UWBM:Mamm:61752,,male,,,,,1950,11,before 2017-07-11,North America,,,United States,,Washington,,46.0494,-118.3872,,,Mus musculus,Mus,,musculus,157,0,,,,male
University of Washington Burke Museum. UWBM Mammalogy Collection. Record ID: http://arctos.database.museum/guid/UWBM:Mamm:61796?seid=3655962. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_mammals (source published on 2019-07-07),http://arctos.database.museum/guid/UWBM:Mamm:61796,PreservedSpecimen,ear from notch=13 mm; hind foot with claw=18 mm; tail length=76 mm; total length=158 mm; verbatim collector=R. V. Atkins ; verbatim collector=R. V. Atkins 85 ; sex=male,158,76,18,13,,http://arctos.database.museum/guid/UWBM:Mamm:61796?seid=3655962,UWBM:Mamm:61796,,male,,,,,1958,11,before 2017-07-11,North America,,,United States,,Washington,,46.0494,-118.4079938,,,Mus musculus,Mus,,musculus,158,0,,,,male
University of Washington Burke Museum. UWBM Mammalogy Collection. Record ID: http://arctos.database.museum/guid/UWBM:Mamm:61809?seid=3624113. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_mammals (source published on 2019-07-07),http://arctos.database.museum/guid/UWBM:Mamm:61809,PreservedSpecimen,"ear from notch=13 mm; hind foot with claw=18 mm; tail length=74 mm; total length=158 mm; verbatim collector=H. A. Lund, Jr. ; verbatim collector=H. A. Lund, Jr. 07 ; sex=male",158,74,18,13,,http://arctos.database.museum/guid/UWBM:Mamm:61809?seid=3624113,UWBM:Mamm:61809,,male,,,,,1969,10,before 2017-07-11,North America,,,United States,,Washington,,46.0494,-118.3872,,,Mus musculus,Mus,,musculus,158,0,,,,male
University of Washington Burke Museum. UWBM Mammalogy Collection. Record ID: http://arctos.database.museum/guid/UWBM:Mamm:61787?seid=3657796. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_mammals (source published on 2019-07-07),http://arctos.database.museum/guid/UWBM:Mamm:61787,PreservedSpecimen,ear from notch=14 mm; hind foot with claw=19 mm; tail length=74 mm; total length=159 mm; verbatim collector=B. Coupland ; verbatim collector=B. Coupland 08 ; sex=male,159,74,19,14,,http://arctos.database.museum/guid/UWBM:Mamm:61787?seid=3657796,UWBM:Mamm:61787,,male,,,,,1958,12,before 2017-07-11,North America,,,United States,,Washington,,46.0494,-118.3872,,,Mus musculus,Mus,,musculus,159,0,,,,male
University of Washington Burke Museum. UWBM Mammalogy Collection. Record ID: http://arctos.database.museum/guid/UWBM:Mamm:61807?seid=3658180. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_mammals (source published on 2019-07-07),http://arctos.database.museum/guid/UWBM:Mamm:61807,PreservedSpecimen,ear from notch=12 mm; hind foot with claw=19 mm; tail length=81 mm; total length=159 mm; verbatim collector=D. C. Hogarty ; verbatim collector=D. C. Hogarty 06 ; sex=male,159,81,19,12,,http://arctos.database.museum/guid/UWBM:Mamm:61807?seid=3658180,UWBM:Mamm:61807,,male,,,,,1957,10,before 2017-07-11,North America,,,United States,,Washington,,46.0494,-118.3872,,,Mus musculus,Mus,,musculus,159,0,,,,male
